5263	3244	7180	6684	2653	4159	760	6835	6254	1531
5379	5519	4537	1670	584	6150	7348	5568	3034	8220
2086	6802	4854	8921	5368	6147	140	7595	7745	3781
5771	8795	2574	1232	2095	5306	1517	3521	3543	2586
8916	5511	6332	4926	1092	2515	1500	1640	8357	4874
6492	109	603	7513	6365	5824	2538	7869	8804	6679
7505	6685	5531	7063	6351	2719	8606	62	3971	731
3178	8252	6388	2973	6890	6317	8012	7135	313	9190
8187	8877	1276	2356	8986	6603	2957	1940	6494	4490
2574	4743	866	4807	3744	1683	4046	7722	6960	722
6040	7488	714	2321	9057	1049	3015	959	4573	9657
3548	7945	9281	3623	2976	7247	3346	7492	7441	1210
3698	3219	5127	8151	7921	8590	4728	5061	1034	178
8593	4363	3072	1401	7368	3301	1882	8828	9661	7035
9126	7251	723	4695	8177	7493	8663	4498	8423	9661
9843	2089	1954	5371	9420	7354	6699	4069	9024	5135
519	7044	2330	8429	901	3682	9978	549	282	3663
463	656	5873	4472	9334	9814	3240	1797	9756	998
